name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
california,2020-02-18,65.4,45,53.1,65.4,42.7,52.4,30,42.5,0,0,0,,0,0,,8.7,340.2,1017,7.4,9.9,215.1,18.7,8,,2020-02-18T06:53:28,2020-02-18T17:46:53,0.83,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155"
california,2020-02-19,66,38.8,50.8,66,38.8,50.8,35.8,59.7,0,0,0,,0,0,,6.4,327.5,1018.9,5.2,9.9,205.6,17.8,8,,2020-02-19T06:52:11,2020-02-19T17:47:59,0.87,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155"
california,2020-02-20,66.8,40.9,53.2,66.8,40,52.9,38.3,59.9,0,0,0,,0,0,,8.6,341,1020,14.6,9.8,202.6,17.5,8,,2020-02-20T06:50:54,2020-02-20T17:49:05,0.9,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-02-21,72.8,42.2,56.3,72.8,40.2,55.8,37.3,52.4,0,0,0,,0,0,,10.3,334.7,1017.2,10.4,9.9,225.1,19.3,8,,2020-02-21T06:49:35,2020-02-21T17:50:10,0.94,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-02-22,70.1,42.7,55.1,70.1,42,54.6,40.9,61.4,0,0,0,,0,0,,12.2,225.8,1014.9,4.9,9.9,215.2,18.6,8,,2020-02-22T06:48:16,2020-02-22T17:51:15,0.97,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-02-23,62.6,44.4,52.7,62.6,40.9,51.5,45,76,0,0,0,,0,0,,9.6,180.4,1025.1,10.8,9.8,204.9,17.7,8,,2020-02-23T06:46:55,2020-02-23T17:52:19,0,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-24,73.9,43.8,57.2,73.9,39.5,56.2,36.3,54.5,0,0,0,,0,0,27.5,18.4,323.7,1026.3,0,9.1,227.3,19.6,8,,2020-02-24T06:45:34,2020-02-24T17:53:24,0.04,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-02-25,74.5,45.3,59.6,74.5,45.3,59.5,34.3,40.5,0,0,0,,0,0,,13.2,354.7,1024.7,2.3,9.9,231.1,20,8,,2020-02-25T06:44:12,2020-02-25T17:54:27,0.07,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-26,74.8,42.4,58.7,74.8,42.4,58.7,43.2,59.8,0,0,0,,0,0,,4.9,342.4,1025.9,1.2,9.7,225.3,19.5,8,,2020-02-26T06:42:49,2020-02-26T17:55:31,0.11,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-02-27,75.7,42.9,58.5,75.7,42.9,58.5,42.6,60.1,0,0,0,,0,0,,2.8,347.7,1023.1,4.6,9.7,230.7,19.8,8,,2020-02-27T06:41:25,2020-02-27T17:56:34,0.14,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-28,73.2,45,59.3,73.2,45,59.3,45.4,62.8,0,0,0,,0,0,,8.9,202.6,1019.3,14,9.9,178.6,15.5,7,,2020-02-28T06:40:00,2020-02-28T17:57:37,0.17,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-29,65.2,47,55.3,65.2,44.5,55,42.6,63.9,0,0,0,,0,0,21.9,14.2,200.2,1015.1,28.3,9.9,222.9,19.3,8,,2020-02-29T06:38:35,2020-02-29T17:58:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-03-01,60.9,45.3,52.8,60.9,44.6,52.1,32.6,50,0,0,0,,0,0,29.8,22,1.1,1014.9,57.2,9.9,151.3,13.1,7,,2020-03-01T06:37:09,2020-03-01T17:59:42,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-03-02,72,48.1,59.4,72,41.6,58.1,24.9,27.8,0,0,0,,0,0,37.1,27.3,341.1,1016.7,1.4,9.9,244.7,21,9,,2020-03-02T06:35:42,2020-03-02T18:00:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-03-03,76,41.2,58.3,76,41.2,58.2,38.7,50.8,0,0,0,,0,0,,7.1,127.9,1016.2,0.4,9.9,242.6,21,9,,2020-03-03T06:34:15,2020-03-03T18:01:46,0.3,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-03-04,76.8,42.9,59.4,76.8,42.9,59.4,42.4,57.4,0,0,0,,0,0,,4.5,65.1,1017.8,3.1,9.9,242.4,20.9,9,,2020-03-04T06:32:47,2020-03-04T18:02:47,0.34,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-03-05,69.3,49,57.7,69.3,46.9,57.5,47.9,71,0,0,0,,0,0,,12,198.7,1018.5,11.4,9.8,230.5,19.8,8,,2020-03-05T06:31:18,2020-03-05T18:03:48,0.37,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-03-06,61.4,47.9,54.2,61.4,45.3,53.6,45.9,74.2,0,0,0,,0,0,20.8,14.6,206,1014.6,24.7,9.9,195.4,16.7,8,,2020-03-06T06:29:49,2020-03-06T18:04:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC"
california,2020-03-07,55.9,48.8,51.4,55.9,46,50.5,45.3,79.6,0.09,100,25,rain,0,0,21.9,10.6,177.6,1013.4,58.4,9.1,108.8,9.4,5,,2020-03-07T06:28:19,2020-03-07T18:05:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-03-08,57.8,44.6,51.3,57.8,41.8,51,43.3,74.4,0,0,0,,0,0,,9,231.6,1015.6,72.6,9.9,155.7,13.1,7,,2020-03-08T07:26:49,2020-03-08T19:06:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155"
california,2020-03-09,66,47.3,56.3,66,46.8,56.2,42.7,61.9,0,0,0,,0,0,,8.3,328,1018.7,41.3,9.9,223.7,19.2,9,,2020-03-09T07:25:19,2020-03-09T19:07:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-10,75.6,45.5,58.7,75.6,41.7,57.7,41.3,56.4,0,0,0,,0,0,23,15.9,334.4,1016.1,5.5,9.9,253.8,21.8,9,,2020-03-10T07:23:48,2020-03-10T19:08:50,0.54,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-11,72.7,48,60.8,72.7,48,60.8,46.2,61.2,0,0,0,,0,0,,10,152.6,1016.4,1,9.9,256.1,22.3,9,,2020-03-11T07:22:16,2020-03-11T19:09:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-12,81.9,47.3,62,79.8,45.6,61.5,42.3,56.1,0,0,0,,0,0,21.9,11.8,315.3,1009.9,0.5,9.9,266.7,23.1,9,,2020-03-12T07:20:45,2020-03-12T19:10:49,0.6,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-13,67.2,44.9,55.3,67.2,42.2,55.1,45,69.4,0,0,0,,0,0,33.4,24.2,215,1006.1,3,9.8,264.2,22.8,9,,2020-03-13T07:19:13,2020-03-13T19:11:48,0.64,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-14,52.2,47.9,50.4,52.2,43.2,49,44.4,80,0.185,100,37.5,rain,0,0,24.2,15.9,209.4,1013.7,73.7,9.3,83.2,7.2,4,,2020-03-14T07:17:40,2020-03-14T19:12:47,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-15,53,46.1,49.2,53,41.7,46.9,43.1,80.1,0.36,100,58.33,rain,0,0,30,12.8,185.2,1014,80.3,9.1,123.7,10.6,5,,2020-03-15T07:16:08,2020-03-15T19:13:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-16,47,40.1,43.9,47,35.3,41.6,39.8,85.4,0.682,100,54.17,rain,0,0,,9.1,29.7,1014.1,86.5,8.9,49.8,4.3,2,,2020-03-16T07:14:35,2020-03-16T19:14:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-17,54.9,37.1,46.7,54.9,34.6,45.2,39.4,76.9,0,0,0,,0,0,,7.2,163.4,1014.6,42.3,9.8,192.5,16.7,8,,2020-03-17T07:13:02,2020-03-17T19:15:43,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-18,53,45.5,48.5,53,43.6,47.7,42.5,80.1,0.055,100,29.17,rain,0,0,,7,11.8,1012.5,75.4,9.4,90.5,7.9,4,,2020-03-18T07:11:29,2020-03-18T19:16:41,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-19,60,35.6,47.8,60,35.6,47.4,39.6,75.6,0,0,0,,0,0,,6,311.7,1016.4,28.4,6.8,281.3,24.3,10,,2020-03-19T07:09:56,2020-03-19T19:17:39,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-20,64.4,39.5,52.1,64.4,39.5,51.6,40.9,67.1,0,0,0,,0,0,,6.4,25,1022.1,13.1,9.9,255,21.9,9,,2020-03-20T07:08:22,2020-03-20T19:18:37,0.88,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-03-21,64.9,40.7,52.3,64.9,40.7,52.3,42.4,71.1,0,0,0,,0,0,,8.6,167.9,1020.5,5.2,9.7,269.3,23.4,10,,2020-03-21T07:06:49,2020-03-21T19:19:35,0.91,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-22,68.9,41.8,55.1,68.9,39.3,54.8,43.4,67.5,0,0,0,,0,0,,8.7,352.6,1018.1,4.9,9.8,236.6,20.2,9,,2020-03-22T07:05:15,2020-03-22T19:20:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,KSAC,CI155,72057600174"
california,2020-03-23,60.5,49,53.8,60.5,45.3,53.1,44.8,72.4,0,0,0,,0,0,32,19.8,204,1017.6,29.9,9.9,265.1,22.9,9,,2020-03-23T07:03:42,2020-03-23T19:21:30,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-24,57.4,44.4,50.9,57.4,42.9,49.7,42.4,73.1,0.016,100,20.83,rain,0,0,26.9,16.8,201.1,1019.9,68.8,9.9,170,14.7,6,,2020-03-24T07:02:08,2020-03-24T19:22:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-03-25,57.4,40.4,48.2,57.4,36.8,46.8,37.3,68.6,0.001,100,4.17,rain,0,0,24.2,13.2,237.4,1017.6,22.3,9.9,281.1,24.1,10,,2020-03-25T07:00:35,2020-03-25T19:23:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-26,60.6,36,48,60.6,36,47.3,35.4,65.4,0,0,0,,0,0,,9.5,339,1017.4,26.7,9.9,293,25.2,10,,2020-03-26T06:59:01,2020-03-26T19:24:22,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-27,61.1,37,49.5,61.1,33.1,48.4,37.5,66,0,0,0,,0,0,22.3,15.2,182.3,1019.5,23.4,9.9,300.2,26.1,10,,2020-03-27T06:57:28,2020-03-27T19:25:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-03-28,56,47,51.1,56,44.3,50,45.6,81.5,0.115,100,33.33,rain,0,0,,9.2,160,1021.9,62.3,9.1,126.2,11,4,,2020-03-28T06:55:55,2020-03-28T19:26:16,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-03-29,62.9,48.3,54.7,62.9,47,54.3,46.6,76,0.021,100,12.5,rain,0,0,,9.3,192,1020,58.6,8.8,269.8,23.3,10,,2020-03-29T06:54:22,2020-03-29T19:27:13,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-30,65.6,49.8,56,65.6,46.6,55.3,46.5,71.6,0,0,0,,0,0,17.2,10.8,202.5,1024.4,61.5,9.9,256.6,22.2,10,,2020-03-30T06:52:49,2020-03-30T19:28:10,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-03-31,70.9,49.3,58.2,70.9,47,57.9,49.5,74.7,0,0,0,,0,0,,11.2,192.9,1020.8,58.5,9.9,244.5,21.2,10,,2020-03-31T06:51:16,2020-03-31T19:29:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-01,65.8,42.9,54.1,65.8,41.7,53.6,34.7,55.5,0,0,0,,0,0,19.7,11.8,329.7,1014.8,10.6,9.5,323.6,28.1,10,,2020-04-01T06:49:44,2020-04-01T19:30:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-02,67.9,44.6,55.3,67.9,38.7,53.4,26.3,37.2,0,0,0,,0,0,25.9,16.8,322.7,1017.2,0,9.9,341.1,29.5,10,,2020-04-02T06:48:12,2020-04-02T19:31:01,0.32,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-03,67.9,39.6,53.5,67.9,39.6,53.1,36.8,58.6,0,0,0,,0,0,19.7,11.7,222.5,1016.1,3.8,9.9,323.3,28.2,10,,2020-04-03T06:46:40,2020-04-03T19:31:58,0.35,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-04,56.1,46,50.6,56.1,41.7,49.1,45.7,83.5,0.647,100,50,rain,0,0,27.5,13.6,160.9,1010.9,56.7,8,81,7,3,,2020-04-04T06:45:09,2020-04-04T19:32:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-05,55.8,47,51.8,55.8,43,51.4,47.7,86.1,0.699,100,54.17,rain,0,0,24.5,16.1,162.2,1004.7,73.6,8.3,79,6.7,3,,2020-04-05T06:43:38,2020-04-05T19:33:52,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-06,56.7,38.8,48.4,56.7,36.1,47.4,42.4,80.5,0.11,100,12.5,rain,0,0,17.2,8.7,55.6,1011.6,46.5,9.8,185.8,15.9,9,,2020-04-06T06:42:07,2020-04-06T19:34:49,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-07,65.6,43.7,53.8,65.6,42.2,53.7,44.3,73.1,0,0,0,,0,0,,7.2,293.9,1017.6,37.4,8.9,324.5,28.2,10,,2020-04-07T06:40:37,2020-04-07T19:35:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-08,62,46.3,54.5,62,45,54.1,47.8,78.7,0,0,0,,0,0,17.2,10.4,193.4,1013.2,17,9.9,155.3,13.4,8,,2020-04-08T06:39:07,2020-04-08T19:36:43,0.52,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-09,62.8,51.3,56.4,62.8,51.3,56.4,48,74.6,0.009,100,4.17,rain,0,0,20.8,12.8,163.7,1016.7,75,9,165,14.1,6,,2020-04-09T06:37:38,2020-04-09T19:37:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-10,70.4,46.2,58.9,70.4,46.2,58.9,49.1,71.8,0,0,0,,0,0,16.1,13.4,225.2,1016.4,35.3,9.5,317.2,27.3,10,,2020-04-10T06:36:09,2020-04-10T19:38:37,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-11,66.8,48.8,56.5,66.8,46.9,56.1,50,79.6,0,0,0,,0,0,24.2,13,190.9,1015.6,29.7,9.9,289.7,24.9,10,,2020-04-11T06:34:41,2020-04-11T19:39:34,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155"
california,2020-04-12,73.1,51.2,59,73.1,51.2,59,51.5,77.5,0,0,0,,0,0,20.8,10.1,202.1,1015.5,50.2,9.7,225.7,19.3,10,,2020-04-12T06:33:13,2020-04-12T19:40:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-13,77.2,48.4,60.8,77.2,46.3,60.3,42,58.1,0,0,0,,0,0,21.9,12.3,293,1018.5,5.9,9.3,349.7,30.1,10,,2020-04-13T06:31:46,2020-04-13T19:41:28,0.69,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-14,80.1,50.8,64.1,79.2,50.8,64.1,31.6,32.6,0,0,0,,0,0,23,13.4,338.9,1021.4,1.8,9.9,361.7,31.4,10,,2020-04-14T06:30:20,2020-04-14T19:42:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-15,79.2,46.1,63.3,79.2,43.5,63,42.9,50.6,0,0,0,,0,0,,9.9,168.9,1016.9,7.6,9.9,326.5,28.1,10,,2020-04-15T06:28:54,2020-04-15T19:43:22,0.76,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-16,80.6,51.5,63.5,79.6,51.5,63.4,49.4,64.1,0,0,0,,0,0,25.3,16.6,203.4,1011.1,4.7,9.9,349.2,30.2,10,,2020-04-16T06:27:29,2020-04-16T19:44:19,0.79,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-17,68.4,50.8,58.2,68.4,50.8,58.2,48.8,72.4,0,0,0,,0,0,28.9,15.8,196.7,1012.2,25.2,9.9,295,25.3,10,,2020-04-17T06:26:05,2020-04-17T19:45:16,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-04-18,67.3,51.5,58.1,67.3,51.5,58.1,45.4,63.7,0,0,0,,0,0,24.2,16.3,208.1,1016.7,33.5,9.9,324.7,28,10,,2020-04-18T06:24:41,2020-04-18T19:46:14,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-19,68,49.9,58,68,47.3,57.8,45.7,64.6,0,0,0,,0,0,20.4,11,191.8,1017.4,25.4,9.9,340.1,29.2,10,,2020-04-19T06:23:19,2020-04-19T19:47:11,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-20,68,52.3,58.2,68,52.3,58.2,46,64.7,0,0,0,,0,0,,10.4,200.1,1018,55.3,9.9,193.9,16.7,8,,2020-04-20T06:21:57,2020-04-20T19:48:08,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-21,78.1,46.9,60.9,78.1,45.9,60.6,47.5,65.1,0,0,0,,0,0,24.2,13,193.1,1021.3,1.7,9.9,356.3,30.8,10,,2020-04-21T06:20:36,2020-04-21T19:49:05,0.96,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-04-22,82.1,52,65.7,81,52,65.5,50.9,62,0,0,0,,0,0,,9.4,178.6,1022.9,8.1,9.9,352.1,30.3,10,,2020-04-22T06:19:15,2020-04-22T19:50:03,0,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-23,86.9,55.1,70.6,83.5,55.1,69.7,48.5,54.5,0,0,0,,0,0,25.3,15,328.5,1020.5,5.2,9.9,361.7,31,10,,2020-04-23T06:17:56,2020-04-23T19:51:00,0.02,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-24,92.3,56.7,74.2,88.1,56.7,72.9,44.3,38.7,0,0,0,,0,0,21.9,12.1,322,1017.4,6.3,9.9,359.9,31.2,10,,2020-04-24T06:16:38,2020-04-24T19:51:57,0.06,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-25,89.6,57.3,72.6,85.9,57.3,71.7,50.4,51.1,0,0,0,,0,0,,9.5,284.7,1015.4,11.7,9.9,325.7,28.2,10,,2020-04-25T06:15:20,2020-04-25T19:52:54,0.09,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-26,84.8,55.2,68.9,82.8,55.2,68.7,50.6,55.3,0,0,0,,0,0,20.8,14.1,189.6,1014.8,0.4,9.9,368.6,31.8,10,,2020-04-26T06:14:04,2020-04-26T19:53:51,0.13,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-04-27,87.4,52,68.9,84.1,52,68.2,45.1,45.9,0,0,0,,0,0,18.3,10.7,257,1017.4,10.3,9.9,356.1,30.9,10,,2020-04-27T06:12:49,2020-04-27T19:54:49,0.16,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2020-04-28,90.9,56.6,73.5,87.9,56.6,72.7,53.4,54.9,0,0,0,,0,0,16.1,11.7,260.6,1016.1,2.7,9.9,368.6,31.9,10,,2020-04-28T06:11:34,2020-04-28T19:55:46,0.2,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-29,79.5,59.1,67.5,79.5,59.1,67.5,54.5,64.4,0,0,0,,0,0,17.2,14,185.9,1014.2,11.4,9.9,292.9,25.3,9,,2020-04-29T06:10:21,2020-04-29T19:56:43,0.23,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-04-30,84.6,54.3,67.4,81.6,54.3,66.9,45.1,51.3,0,0,0,,0,0,29.5,16.9,193.9,1016.1,9,9.9,357.2,31,10,,2020-04-30T06:09:09,2020-04-30T19:57:40,0.25,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-01,82.8,51.1,65.4,80.4,51.1,65.1,39.5,41.6,0,0,0,,0,0,21.9,15.1,211.3,1016.4,2.8,9.9,377.7,32.7,10,,2020-05-01T06:07:58,2020-05-01T19:58:37,0.3,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,CI155,72057600174"
california,2020-05-02,74.9,54,63.9,74.9,54,63.9,51.5,66.3,0,0,0,,0,0,21.9,13.7,204.3,1018,17.8,9.9,313.8,26.9,10,,2020-05-02T06:06:48,2020-05-02T19:59:33,0.34,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-05-03,78.1,49.7,63.6,78.1,47.7,63.5,43.7,53.5,0,0,0,,0,0,18.3,13.8,246.5,1019.7,1.9,9.9,391.9,33.8,10,,2020-05-03T06:05:40,2020-05-03T20:00:30,0.37,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
